GEOID,STATE,GROUP,Sum of home_device_count
34025810401,New Jersey,0,2637
34025810402,New Jersey,0,4997
34025810501,New Jersey,0,2760
34025810502,New Jersey,0,5077
34025810503,New Jersey,0,2072
34025810600,New Jersey,0,4554
34025810700,New Jersey,0,658
34025810800,New Jersey,0,1611
34025810900,New Jersey,0,889
34025811000,New Jersey,0,1543
34025811101,New Jersey,0,2691
34025811102,New Jersey,0,4142
34025811200,New Jersey,0,3908
34025811301,New Jersey,0,3301
34025811303,New Jersey,0,3492
34025811304,New Jersey,0,2182
34025811401,New Jersey,0,3404
34025811402,New Jersey,0,2367
34025811501,New Jersey,0,3577
34025811502,New Jersey,0,1996
34025811600,New Jersey,0,679
34025811900,New Jersey,0,3863
34025812000,New Jersey,0,727
34025812100,New Jersey,0,376
34025812200,New Jersey,0,1763
34025812300,New Jersey,0,2548
34025812400,New Jersey,0,509
34025812501,New Jersey,0,3746
34025812502,New Jersey,0,2605
34025990000,New Jersey,0,9
34027040101,New Jersey,0,2289
34027040102,New Jersey,0,3061
34027040200,New Jersey,0,4560
34027040300,New Jersey,0,4028
34027040400,New Jersey,0,1732
34027040500,New Jersey,0,1679
34027040600,New Jersey,0,2181
34027040701,New Jersey,0,2849
34027040702,New Jersey,0,1636
34027040801,New Jersey,0,2843
34027040803,New Jersey,0,3773
34027040804,New Jersey,0,2655
34027040805,New Jersey,0,3241
34027040900,New Jersey,0,1882
34027041000,New Jersey,0,2816
34027041100,New Jersey,0,1762
34027041200,New Jersey,0,2163
34027041300,New Jersey,0,2332
34027041400,New Jersey,0,3952
34027041500,New Jersey,0,3157
34027041601,New Jersey,0,2741
34027041602,New Jersey,0,1022
34027041603,New Jersey,0,1303
34027041604,New Jersey,0,2090
34027041701,New Jersey,0,2086
34027041702,New Jersey,0,1852
34027041704,New Jersey,0,1913
34027041705,New Jersey,0,288
34027041706,New Jersey,0,1807
34027041801,New Jersey,0,776
34027041802,New Jersey,0,1496
34027041803,New Jersey,0,2286
34027041901,New Jersey,0,3516
34027041902,New Jersey,0,2601
34027042000,New Jersey,0,2520
34027042100,New Jersey,0,1515
34027042200,New Jersey,0,2882
34027042301,New Jersey,0,821
34027042302,New Jersey,0,1686
34027042500,New Jersey,0,2338
34027042600,New Jersey,0,4191
34027042700,New Jersey,0,1435
34027042800,New Jersey,0,2140
34027042900,New Jersey,0,1311
34027043000,New Jersey,0,1793
34027043100,New Jersey,0,1536
34027043200,New Jersey,0,1411
34027043301,New Jersey,0,1057
34027043302,New Jersey,0,1170
34027043303,New Jersey,0,1355
34027043401,New Jersey,0,3093
34027043402,New Jersey,0,1319
34027043500,New Jersey,0,1166
34027043600,New Jersey,0,1384
34027043700,New Jersey,0,1076
34027043800,New Jersey,0,1667
34027043900,New Jersey,0,1638
34027044000,New Jersey,0,1764
34027044101,New Jersey,0,1336
34027044102,New Jersey,0,1566
34027044200,New Jersey,0,1439
34027044300,New Jersey,0,2710
34027044401,New Jersey,0,2443
34027044403,New Jersey,0,2745
34027044404,New Jersey,0,2125
34027044501,New Jersey,0,2391
34027044502,New Jersey,0,2181
34027044601,New Jersey,0,2571
34027044602,New Jersey,0,2852
34027044701,New Jersey,0,1792
34027044702,New Jersey,0,3711
34027044800,New Jersey,0,2565
34027044900,New Jersey,0,1648
34027045000,New Jersey,0,1757
34027045100,New Jersey,0,3252
34027045200,New Jersey,0,1948
34027045300,New Jersey,0,2193
34027045401,New Jersey,0,2474
34027045402,New Jersey,0,2922
34027045501,New Jersey,0,2860
34027045502,New Jersey,0,4766
34027045602,New Jersey,0,452
34027045603,New Jersey,0,1529
34027045701,New Jersey,0,2891
34027045703,New Jersey,0,2125
34027045704,New Jersey,0,2747
34027045804,New Jersey,0,1764
34027045901,New Jersey,0,382
34027045902,New Jersey,0,3322
34027046000,New Jersey,0,1345
34027046103,New Jersey,0,3209
34027046104,New Jersey,0,3809
34027046105,New Jersey,0,3838
34027046106,New Jersey,0,5809
34027046201,New Jersey,0,2335
34027046202,New Jersey,0,1482
34027046297,New Jersey,0,1782
34027046298,New Jersey,0,1774
34027046300,New Jersey,0,2477
34027046400,New Jersey,0,1319
34029710100,New Jersey,0,2802
34029711100,New Jersey,0,1963
34029711200,New Jersey,0,2237
34029711300,New Jersey,0,2585
34029711400,New Jersey,0,3635
34029712000,New Jersey,0,437
34029713000,New Jersey,0,2705
34029713100,New Jersey,0,3919
34029713201,New Jersey,0,1245
34029713202,New Jersey,0,2124
34029713203,New Jersey,0,2672
34029713300,New Jersey,0,1768
34029713401,New Jersey,0,3151
34029713402,New Jersey,0,2191
34029713500,New Jersey,0,1547
34029713600,New Jersey,0,2830
34029713700,New Jersey,0,1454
34029713800,New Jersey,0,2119
34029713900,New Jersey,0,4566
34029714000,New Jersey,0,3786
34029714100,New Jersey,0,1213
34029714200,New Jersey,0,4531
34029714300,New Jersey,0,1334
34029714400,New Jersey,0,87
34029715000,New Jersey,0,2358
34029715200,New Jersey,0,1284
34029715301,New Jersey,0,1117
34029715302,New Jersey,0,1163
34029715401,New Jersey,0,680
34029715402,New Jersey,0,174
34029715500,New Jersey,0,1059
34029715600,New Jersey,0,787
34029715700,New Jersey,0,1700
34029715800,New Jersey,0,1318
34029715901,New Jersey,0,737
34029715902,New Jersey,0,1445
34029716000,New Jersey,0,1582
34029717001,New Jersey,0,1748
34029717002,New Jersey,0,1956
34029717101,New Jersey,0,6468
34029717102,New Jersey,0,2624
34029717200,New Jersey,0,6099
34029717300,New Jersey,0,4150
34029717400,New Jersey,0,4235
34029717501,New Jersey,0,4574
34029717502,New Jersey,0,2997
34029718000,New Jersey,0,5184
34029720001,New Jersey,0,2230
34029720101,New Jersey,0,2046
34029720102,New Jersey,0,907
34029720103,New Jersey,0,1072
34029720202,New Jersey,0,1067
34029720203,New Jersey,0,2664
34029720204,New Jersey,0,4228
34029720205,New Jersey,0,1394
34029720206,New Jersey,0,2605
34029721000,New Jersey,0,2397
34029722001,New Jersey,0,2048
34029722002,New Jersey,0,5149
34029722100,New Jersey,0,3170
34029722200,New Jersey,0,861
34029722300,New Jersey,0,2472
34029722401,New Jersey,0,3628
34029722402,New Jersey,0,2464
34029722500,New Jersey,0,282
34029722600,New Jersey,0,1702
34029722701,New Jersey,0,3847
34029722702,New Jersey,0,3918
34029722800,New Jersey,0,2545
34029722900,New Jersey,0,3835
34029723000,New Jersey,0,3967
34029723100,New Jersey,0,2532
34029723200,New Jersey,0,5305
34029723300,New Jersey,0,4749
34029723400,New Jersey,0,2491
34029723500,New Jersey,0,1457
34029723600,New Jersey,0,2222
34029724000,New Jersey,0,1965
34029725001,New Jersey,0,2216
34029725002,New Jersey,0,3943
34029725100,New Jersey,0,1311
34029726000,New Jersey,0,786
34029727001,New Jersey,0,499
34029727002,New Jersey,0,592
34029728000,New Jersey,0,2205
34029729000,New Jersey,0,1319
34029730000,New Jersey,0,1348
34029731001,New Jersey,0,2123
34029731002,New Jersey,0,2660
34029731101,New Jersey,0,2306
34029731102,New Jersey,0,4576
34029731103,New Jersey,0,3760
34029731201,New Jersey,0,1284
34029731202,New Jersey,0,946
34029731203,New Jersey,0,401
34029731204,New Jersey,0,724
34029731205,New Jersey,0,1242
34029731206,New Jersey,0,1107
34029732001,New Jersey,0,5600
34029732002,New Jersey,0,7106
34029732101,New Jersey,0,4953
34029732103,New Jersey,0,1872
34029732104,New Jersey,0,3546
34029733000,New Jersey,0,3934
34029734001,New Jersey,0,3762
34029734002,New Jersey,0,3802
34029734003,New Jersey,0,4197
34029735001,New Jersey,0,4824
34029735002,New Jersey,0,7794
34029735101,New Jersey,0,1476
34029735103,New Jersey,0,2302
34029735104,New Jersey,0,2217
34029736001,New Jersey,0,1784
34029736002,New Jersey,0,1068
34029736101,New Jersey,0,2826
34029736102,New Jersey,0,4781
34029736105,New Jersey,0,1782
34029737000,New Jersey,0,2143
34029738001,New Jersey,0,498
34029738002,New Jersey,0,210
34029738100,New Jersey,0,293
34029739000,New Jersey,0,883
34029739100,New Jersey,0,350
34029980000,New Jersey,0,26
34029990000,New Jersey,0,6
34031116500,New Jersey,0,3767
34031124200,New Jersey,0,2845
34031124311,New Jersey,0,1879
34031124312,New Jersey,0,1133
34031124321,New Jersey,0,2442
34031124322,New Jersey,0,2110
34031124323,New Jersey,0,975
34031124401,New Jersey,0,2593
34031124402,New Jersey,0,2796
34031124500,New Jersey,0,1798
34031124601,New Jersey,0,2087
34031124602,New Jersey,0,2278
34031124700,New Jersey,0,2348
34031124800,New Jersey,0,2558
34031124900,New Jersey,0,2306
34031125000,New Jersey,0,2189
34031125100,New Jersey,0,1395
34031133701,New Jersey,0,2383
34031133702,New Jersey,0,1420
34031143200,New Jersey,0,2881
34031143300,New Jersey,0,3086
34031143400,New Jersey,0,3260
34031154001,New Jersey,0,4673
34031154002,New Jersey,0,3505
34031163500,New Jersey,0,3647
34031175200,New Jersey,0,1534
34031175301,New Jersey,0,882
34031175302,New Jersey,0,1524
34031175401,New Jersey,0,1354
34031175402,New Jersey,0,1170
34031175500,New Jersey,0,1853
34031175601,New Jersey,0,358
34031175602,New Jersey,0,1874
34031175701,New Jersey,0,1402
34031175703,New Jersey,0,1342
34031175704,New Jersey,0,551
34031175801,New Jersey,0,1549
34031175802,New Jersey,0,1695
34031175900,New Jersey,0,912
34031180100,New Jersey,0,3246
34031180201,New Jersey,0,1565
34031180202,New Jersey,0,3916
34031180300,New Jersey,0,3161
34031180600,New Jersey,0,1801
34031180700,New Jersey,0,840
34031180800,New Jersey,0,1041
34031180900,New Jersey,0,1352
34031181000,New Jersey,0,1656
34031181100,New Jersey,0,1832
34031181200,New Jersey,0,1075
34031181300,New Jersey,0,1870
34031181400,New Jersey,0,1313
34031181500,New Jersey,0,1522
34031181702,New Jersey,0,1561
34031181800,New Jersey,0,1096
34031181900,New Jersey,0,3145
34031182000,New Jersey,0,380
34031182100,New Jersey,0,1508
34031182200,New Jersey,0,1203
34031182301,New Jersey,0,675
34031182302,New Jersey,0,1811
34031182400,New Jersey,0,1764
34031182500,New Jersey,0,2759
34031182600,New Jersey,0,2107
34031182700,New Jersey,0,2126
34031182800,New Jersey,0,992
34031182900,New Jersey,0,865
34031183000,New Jersey,0,4031
34031183101,New Jersey,0,1764
34031183102,New Jersey,0,1871
34031183200,New Jersey,0,1238
34031196401,New Jersey,0,2536
34031196402,New Jersey,0,2985
34031203600,New Jersey,0,2631
34031216701,New Jersey,0,2268
34031216702,New Jersey,0,2146
34031223801,New Jersey,0,1038
34031223802,New Jersey,0,3968
34031223900,New Jersey,0,13
34031236601,New Jersey,0,2353
34031236602,New Jersey,0,3145
34031246001,New Jersey,0,3355
34031246002,New Jersey,0,1457
34031246003,New Jersey,0,2957
34031246101,New Jersey,0,4057
34031246102,New Jersey,0,1205
34031246103,New Jersey,0,4574
34031246104,New Jersey,0,1390
34031246201,New Jersey,0,4151
34031246202,New Jersey,0,2848
34031246203,New Jersey,0,2271
34031246300,New Jersey,0,2884
34031256801,New Jersey,0,2663
34031256802,New Jersey,0,1593
34031256803,New Jersey,0,2114
34031256804,New Jersey,0,3181
34031256805,New Jersey,0,2318
34031264101,New Jersey,0,2679
34031264102,New Jersey,0,3669
34031264200,New Jersey,0,1875
34035050100,New Jersey,0,897
34035050200,New Jersey,0,1066
34035050300,New Jersey,0,1318
34035050400,New Jersey,0,1216
34035050500,New Jersey,0,1094
34035050600,New Jersey,0,1953
34035050701,New Jersey,0,1350
34035050703,New Jersey,0,2102
34035050704,New Jersey,0,2769
34035050801,New Jersey,0,2357
34035050802,New Jersey,0,2034
34035050901,New Jersey,0,2300
34035050902,New Jersey,0,1543
34035050903,New Jersey,0,2767
34035051000,New Jersey,0,2986
34035051100,New Jersey,0,1603
34035051200,New Jersey,0,1809
34035051300,New Jersey,0,1876
34035051400,New Jersey,0,2151
34035051500,New Jersey,0,1091
34035051600,New Jersey,0,1324
34035051700,New Jersey,0,1592
34035051800,New Jersey,0,1631
34035051900,New Jersey,0,2188
34035052001,New Jersey,0,1538
34035052002,New Jersey,0,1954
34035052100,New Jersey,0,3558
34035052201,New Jersey,0,2349
34035052203,New Jersey,0,2445
34035052204,New Jersey,0,2182
34035052300,New Jersey,0,2175
34035052400,New Jersey,0,1930
34035052601,New Jersey,0,3070
34035052603,New Jersey,0,1175
34035052700,New Jersey,0,3469
34035052800,New Jersey,0,784
34035052901,New Jersey,0,267
34035052903,New Jersey,0,1551
34035052904,New Jersey,0,1024
34035053000,New Jersey,0,1743
34035053102,New Jersey,0,969
34035053103,New Jersey,0,2067
34035053105,New Jersey,0,2413
34035053200,New Jersey,0,2140
34035053300,New Jersey,0,2335
34035053402,New Jersey,0,2637
34035053403,New Jersey,0,1942
34035053404,New Jersey,0,3993
34035053501,New Jersey,0,2070
34035053602,New Jersey,0,2453
34035053603,New Jersey,0,2123
34035053604,New Jersey,0,1584
34035053703,New Jersey,0,1346
34035053704,New Jersey,0,1438
34035053705,New Jersey,0,2584
34035053706,New Jersey,0,2117
34035053707,New Jersey,0,2217
34035053801,New Jersey,0,238
34035053803,New Jersey,0,4514
34035053804,New Jersey,0,2099
34035053805,New Jersey,0,2901
34035053901,New Jersey,0,315
34035053904,New Jersey,0,1083
34035053905,New Jersey,0,2298
34035054100,New Jersey,0,2656
34035054201,New Jersey,0,2205
34035054202,New Jersey,0,1825
34035054300,New Jersey,0,2702
34037371000,New Jersey,0,1707
34037371100,New Jersey,0,1727
34037371200,New Jersey,0,949
34037371300,New Jersey,0,1505
34037371400,New Jersey,0,1290
34037371502,New Jersey,0,2091
34037371503,New Jersey,0,1084
34037371600,New Jersey,0,1511
34037371700,New Jersey,0,3036
34037371800,New Jersey,0,3029
34037371900,New Jersey,0,702
34037372000,New Jersey,0,1190
34037372100,New Jersey,0,578
34037372200,New Jersey,0,454
34037372300,New Jersey,0,1295
34037372400,New Jersey,0,880
34037372500,New Jersey,0,1404
34037372600,New Jersey,0,1724
34037372700,New Jersey,0,1759
34037372800,New Jersey,0,719
34037372900,New Jersey,0,1719
34037373000,New Jersey,0,877
34037373100,New Jersey,0,2775
34037373200,New Jersey,0,1554
34037373300,New Jersey,0,1342
34037373400,New Jersey,0,2892
34037373500,New Jersey,0,1665
34037373600,New Jersey,0,1250
34037373700,New Jersey,0,1350
34037373800,New Jersey,0,2025
34037373900,New Jersey,0,979
34037374000,New Jersey,0,1377
34037374100,New Jersey,0,1861
34037374200,New Jersey,0,1081
34037374300,New Jersey,0,1654
34037374400,New Jersey,0,916
34037374500,New Jersey,0,479
34037374600,New Jersey,0,1876
34037374700,New Jersey,0,1827
34037374800,New Jersey,0,2090
34037374900,New Jersey,0,2604
34039030200,New Jersey,0,940
34039030400,New Jersey,0,2888
34039030500,New Jersey,0,2071
34039030600,New Jersey,0,1435
34039030701,New Jersey,0,665
34039030702,New Jersey,0,3237
34039030802,New Jersey,0,1435
34039030900,New Jersey,0,2265
34039031000,New Jersey,0,1361
34039031100,New Jersey,0,1831
34039031200,New Jersey,0,2839
34039031300,New Jersey,0,2567
34039031400,New Jersey,0,2505
34039031500,New Jersey,0,2059
34039031601,New Jersey,0,2014
34039031602,New Jersey,0,2149
34039031700,New Jersey,0,2774
34039031801,New Jersey,0,1713
34039031802,New Jersey,0,1269
34039031903,New Jersey,0,2583
34039031904,New Jersey,0,1315
34039032001,New Jersey,0,3227
34039032002,New Jersey,0,1575
34039032100,New Jersey,0,2658
34039032200,New Jersey,0,2107
34039032300,New Jersey,0,890
34039032400,New Jersey,0,3777
34039032500,New Jersey,0,2058
34039032600,New Jersey,0,2007
34039032700,New Jersey,0,2770
34039032800,New Jersey,0,2122
34039032901,New Jersey,0,2297
34039032902,New Jersey,0,2106
34039033000,New Jersey,0,1518
34039033100,New Jersey,0,2946
34039033200,New Jersey,0,2232
34039033300,New Jersey,0,1817
34039033400,New Jersey,0,1500
34039033500,New Jersey,0,3658
34039033600,New Jersey,0,3583
34039033700,New Jersey,0,2087
34039033800,New Jersey,0,2213
34039033900,New Jersey,0,1811
34039034000,New Jersey,0,2640
34039034100,New Jersey,0,1639
34039034200,New Jersey,0,1441
34039034300,New Jersey,0,1366
34039034400,New Jersey,0,2311
34039034500,New Jersey,0,1497
34039034600,New Jersey,0,1637
34039034700,New Jersey,0,1717
34039034800,New Jersey,0,1672
34039034900,New Jersey,0,2822
34039035000,New Jersey,0,978
34039035100,New Jersey,0,1324
34039035200,New Jersey,0,916
34039035300,New Jersey,0,2798
34039035400,New Jersey,0,1133
34039035500,New Jersey,0,2705
34039035600,New Jersey,0,1544
34039035700,New Jersey,0,2338
34039035800,New Jersey,0,1145
34039035900,New Jersey,0,1830
34039036000,New Jersey,0,1813
34039036100,New Jersey,0,533
34039036200,New Jersey,0,3400
34039036301,New Jersey,0,2564
34039036302,New Jersey,0,2055
34039036400,New Jersey,0,3614
34039036500,New Jersey,0,2888
34039036600,New Jersey,0,1916
34039036700,New Jersey,0,2051
34039036800,New Jersey,0,3482
34039036900,New Jersey,0,2090
34039037000,New Jersey,0,2033
34039037100,New Jersey,0,1521
34039037200,New Jersey,0,1852
34039037300,New Jersey,0,1949
34039037400,New Jersey,0,1747
34039037500,New Jersey,0,2363
34039037601,New Jersey,0,2203
34039037602,New Jersey,0,3175
34039037700,New Jersey,0,1713
34039037800,New Jersey,0,1984
34039037900,New Jersey,0,1666
34039038000,New Jersey,0,2029
34039038101,New Jersey,0,1907
34039038102,New Jersey,0,3319
34039038201,New Jersey,0,2388
34039038202,New Jersey,0,3186
34039038300,New Jersey,0,2801
34039038400,New Jersey,0,2922
34039038500,New Jersey,0,2508
34039038601,New Jersey,0,3676
34039038602,New Jersey,0,2143
34039038700,New Jersey,0,3083
34039038800,New Jersey,0,2069
34039038900,New Jersey,0,2120
34039039000,New Jersey,0,1165
34039039100,New Jersey,0,758
34039039200,New Jersey,0,1625
34039039300,New Jersey,0,1522
34039039400,New Jersey,0,1816
34039039500,New Jersey,0,2119
34039039600,New Jersey,0,1550
34039039700,New Jersey,0,2066
34039039800,New Jersey,0,2577
34039039900,New Jersey,0,922
36005000100,New York,0,17
36005000200,New York,0,1126
36005000400,New York,0,1736
36005001600,New York,0,1410
36005001900,New York,0,1857
36005002000,New York,0,3232
36005002300,New York,0,1883
36005002400,New York,0,102
36005002500,New York,0,1447
36005002701,New York,0,1731
36005002702,New York,0,1367
36005002800,New York,0,2219
36005003100,New York,0,1155
36005003300,New York,0,1368
36005003500,New York,0,1466
36005003700,New York,0,142
36005003800,New York,0,374
36005003900,New York,0,1900
36005004001,New York,0,612
36005004100,New York,0,3238
36005004200,New York,0,2893
36005004300,New York,0,2011
36005004400,New York,0,1917
36005004600,New York,0,920
36005004800,New York,0,1318
36005005001,New York,0,1404
36005005002,New York,0,2414
36005005100,New York,0,2291
36005005200,New York,0,679
36005005300,New York,0,1309
36005005400,New York,0,3037
36005005600,New York,0,940
36005005902,New York,0,598
36005006000,New York,0,573
36005006100,New York,0,2282
36005006200,New York,0,2930
36005006300,New York,0,2096
36005006400,New York,0,2018
36005006500,New York,0,2671
36005006700,New York,0,3383
36005006800,New York,0,1582
36005006900,New York,0,3292
36005007000,New York,0,2900
36005007100,New York,0,1516
36005007200,New York,0,2668
36005007300,New York,0,1805
36005007400,New York,0,1031
36005007500,New York,0,2211
36005007600,New York,0,1830
36005007700,New York,0,710
36005007800,New York,0,2555
36005007900,New York,0,3061
36005008300,New York,0,1830
36005008400,New York,0,783
36005008500,New York,0,1908
36005008600,New York,0,1253
36005008700,New York,0,2371
36005008900,New York,0,844
36005009000,New York,0,1449
36005009200,New York,0,2686
36005009300,New York,0,2604
36005009600,New York,0,924
36005009800,New York,0,1373
36005011000,New York,0,14
36005011502,New York,0,1727
36005011700,New York,0,929
36005011800,New York,0,1206
36005011900,New York,0,2282
36005012101,New York,0,1315
36005012102,New York,0,558
36005012300,New York,0,1674
36005012500,New York,0,1214
36005012701,New York,0,1117
36005012901,New York,0,1898
36005013000,New York,0,385
36005013100,New York,0,2180
36005013200,New York,0,1552
36005013300,New York,0,2849
36005013500,New York,0,1602
36005013800,New York,0,805
36005014100,New York,0,3719
36005014300,New York,0,860
36005014400,New York,0,2143
36005014500,New York,0,3495
36005014701,New York,0,2801
36005014702,New York,0,2653
36005014900,New York,0,2084
36005015100,New York,0,2966
36005015200,New York,0,647
36005015300,New York,0,1879
36005015500,New York,0,1178
36005015700,New York,0,2497
36005015800,New York,0,492
36005015900,New York,0,867
36005016000,New York,0,906
36005016100,New York,0,2518
36005016200,New York,0,538
36005016300,New York,0,121
36005016400,New York,0,146
36005016500,New York,0,668
36005016600,New York,0,490
36005016700,New York,0,1816
36005016900,New York,0,874
36005017100,New York,0,56
36005017300,New York,0,2719
36005017500,New York,0,3135
36005017701,New York,0,1855
36005017702,New York,0,1934
36005017901,New York,0,1565
36005017902,New York,0,1923
36005018101,New York,0,1311
36005018102,New York,0,2767
36005018301,New York,0,1090
36005018302,New York,0,1998
36005018400,New York,0,766
36005018500,New York,0,4338
36005018900,New York,0,2659
36005019300,New York,0,2278
36005019400,New York,0,571
36005019500,New York,0,2802
36005019700,New York,0,2906
36005019900,New York,0,1989
36005020000,New York,0,2380
36005020100,New York,0,1127
36005020200,New York,0,1105
36005020400,New York,0,1374
36005020501,New York,0,1994
36005020502,New York,0,742
36005020601,New York,0,1497
36005020900,New York,0,2046
36005021001,New York,0,3611
36005021002,New York,0,3977
36005021100,New York,0,2142
36005021200,New York,0,3296
36005021301,New York,0,302
36005021302,New York,0,2595
36005021501,New York,0,878
36005021502,New York,0,2129
36005021601,New York,0,1615
36005021602,New York,0,3223
36005021700,New York,0,3143
36005021800,New York,0,2161
36005021900,New York,0,767
36005022000,New York,0,748
36005022101,New York,0,1218
36005022102,New York,0,1520
36005022200,New York,0,1888
36005022300,New York,0,1576
36005022401,New York,0,1000
36005022403,New York,0,1301
36005022404,New York,0,1803
36005022500,New York,0,3163
36005022701,New York,0,2597
36005022702,New York,0,620
36005022703,New York,0,675
36005022800,New York,0,1836
36005022901,New York,0,1914
36005022902,New York,0,1054
36005023000,New York,0,1342
36005023100,New York,0,623
36005023200,New York,0,1278
36005023301,New York,0,1562
36005023302,New York,0,1352
36005023501,New York,0,1020
36005023502,New York,0,1465
36005023600,New York,0,813
36005023702,New York,0,598
36005023703,New York,0,1771
36005023704,New York,0,1038
36005023800,New York,0,1140
36005023900,New York,0,2800
36005024000,New York,0,1574
36005024100,New York,0,2279
36005024300,New York,0,1723
36005024400,New York,0,915
36005024501,New York,0,1472
36005024502,New York,0,1099
36005024600,New York,0,740
36005024700,New York,0,563
36005024800,New York,0,925
36005024900,New York,0,9
36005025000,New York,0,806
36005025100,New York,0,2571
36005025200,New York,0,744
36005025300,New York,0,2195
36005025400,New York,0,415
36005025500,New York,0,1824
36005025600,New York,0,680
36005025700,New York,0,608
36005026100,New York,0,610
36005026300,New York,0,1728
36005026400,New York,0,1764
36005026500,New York,0,2498
36005026601,New York,0,912
36005026602,New York,0,2009
36005026701,New York,0,1190
36005026702,New York,0,1624
36005026900,New York,0,1280
36005027300,New York,0,1943
36005027401,New York,0,1281
36005027402,New York,0,746
36005027600,New York,0,93
36005027700,New York,0,1679
36005027900,New York,0,2037
36005028100,New York,0,895
36005028300,New York,0,1129
36005028400,New York,0,551
36005028500,New York,0,979
36005028600,New York,0,525
36005028700,New York,0,1047
36005028800,New York,0,1000
36005028900,New York,0,1738
36005029301,New York,0,330
36005029302,New York,0,825
36005029500,New York,0,685
36005029600,New York,0,895
36005029700,New York,0,470
36005030000,New York,0,2104
36005030100,New York,0,163
36005030200,New York,0,3077
36005030701,New York,0,701
36005030900,New York,0,506
36005031000,New York,0,1201
36005031200,New York,0,490
36005031400,New York,0,520
36005031600,New York,0,964
36005031800,New York,0,430
36005031900,New York,0,63
36005032300,New York,0,592
36005032400,New York,0,1207
36005032600,New York,0,1052
36005032800,New York,0,1656
36005033000,New York,0,2684
36005033201,New York,0,1494
36005033202,New York,0,1533
36005033400,New York,0,739
36005033500,New York,0,411
36005033600,New York,0,2204
36005033700,New York,0,294
36005033800,New York,0,1513
36005034000,New York,0,1490
36005034200,New York,0,918
36005034300,New York,0,264
36005034400,New York,0,641
36005034500,New York,0,768
36005034800,New York,0,2309
36005035000,New York,0,695
36005035100,New York,0,1452
36005035600,New York,0,2024
36005035800,New York,0,2449
36005035900,New York,0,1202
36005036000,New York,0,683
36005036100,New York,0,1622
36005036300,New York,0,2983
36005036400,New York,0,1052
36005036501,New York,0,1727
36005036502,New York,0,802
36005036700,New York,0,866
36005036800,New York,0,752
36005036901,New York,0,656
36005036902,New York,0,895
36005037000,New York,0,784
36005037100,New York,0,1729
36005037200,New York,0,583
36005037300,New York,0,1951
36005037400,New York,0,1846
36005037504,New York,0,1922
36005037600,New York,0,809
36005037800,New York,0,1322
36005037900,New York,0,3144
36005038000,New York,0,2204
36005038100,New York,0,2668
36005038200,New York,0,1004
36005038301,New York,0,1568
36005038302,New York,0,2567
36005038500,New York,0,2075
36005038600,New York,0,3321
36005038700,New York,0,1673
36005038800,New York,0,981
36005038900,New York,0,2238
36005039000,New York,0,1572
36005039100,New York,0,2525
36005039200,New York,0,691
36005039300,New York,0,3139
36005039400,New York,0,2138
36005039500,New York,0,2194
36005039600,New York,0,1481
36005039700,New York,0,3808
36005039800,New York,0,1161
36005039901,New York,0,2455
36005039902,New York,0,2326
36005040100,New York,0,1871
36005040302,New York,0,1485
36005040303,New York,0,1071
36005040304,New York,0,1118
36005040400,New York,0,1127
36005040501,New York,0,1302
36005040502,New York,0,2674
36005040600,New York,0,1250
36005040701,New York,0,779
36005040702,New York,0,2022
36005040800,New York,0,1463
36005040900,New York,0,1377
36005041100,New York,0,749
36005041300,New York,0,2041
36005041400,New York,0,1806
36005041500,New York,0,2004
36005041800,New York,0,1292
36005041900,New York,0,2478
36005042000,New York,0,1869
36005042100,New York,0,2631
36005042200,New York,0,1097
36005042300,New York,0,1349
36005042400,New York,0,894
36005042500,New York,0,2830
36005042600,New York,0,2476
36005042800,New York,0,732
36005042901,New York,0,1437
36005042902,New York,0,1623
36005043000,New York,0,993
36005043100,New York,0,3257
36005043400,New York,0,1127
36005043500,New York,0,797
36005043600,New York,0,633
36005044200,New York,0,1346
36005044400,New York,0,1228
36005044800,New York,0,666
36005044901,New York,0,317
36005044902,New York,0,405
36005045101,New York,0,385
36005045102,New York,0,579
36005045600,New York,0,1175
36005045800,New York,0,2494
36005046000,New York,0,1070
36005046201,New York,0,8271
36005046202,New York,0,3230
36005048400,New York,0,1139
36005050400,New York,0,63
36005051600,New York,0,883
36047000100,New York,0,455
36047000200,New York,0,334
36047000301,New York,0,133
36047000501,New York,0,446
36047000502,New York,0,350
36047000700,New York,0,406
36047000900,New York,0,592
36047001100,New York,0,751
36047001300,New York,0,251
36047001500,New York,0,2870
36047001800,New York,0,420
36047002000,New York,0,310
36047002100,New York,0,563
36047002200,New York,0,924
36047002300,New York,0,1508
36047002901,New York,0,1171
36047003000,New York,0,372
36047003100,New York,0,407
36047003300,New York,0,837
36047003400,New York,0,762
36047003500,New York,0,596
36047003600,New York,0,1273
36047003700,New York,0,831
36047003800,New York,0,181
36047003900,New York,0,602
36047004100,New York,0,364
36047004300,New York,0,717
36047004400,New York,0,325
36047004500,New York,0,320
36047004600,New York,0,450
36047004700,New York,0,231
36047004900,New York,0,208
36047005000,New York,0,629
36047005100,New York,0,502
36047005201,New York,0,323
36047005202,New York,0,380
36047005300,New York,0,602
36047005400,New York,0,925
36047005601,New York,0,501
36047005602,New York,0,439
36047005800,New York,0,1116
36047005900,New York,0,404
36047006000,New York,0,818
36047006200,New York,0,1328
36047006300,New York,0,150
36047006400,New York,0,1303
36047006500,New York,0,760
36047006600,New York,0,1065
