GEOID,County,State,"Change in percent devices at home, midday"
34025801200,Monmouth,NJ,41.15
34025801300,Monmouth,NJ,42.54
34025801400,Monmouth,NJ,35.65
34025801500,Monmouth,NJ,39.25
34025801600,Monmouth,NJ,25.58
34025801700,Monmouth,NJ,20.63
34025801800,Monmouth,NJ,29.59
34025801900,Monmouth,NJ,32.46
34025802000,Monmouth,NJ,33.59
34025802100,Monmouth,NJ,36.29
34025802200,Monmouth,NJ,27.53
34025802300,Monmouth,NJ,30.14
34025802400,Monmouth,NJ,42.79
34025802500,Monmouth,NJ,32.23
34025802600,Monmouth,NJ,28.12
34025802700,Monmouth,NJ,32.52
34025802800,Monmouth,NJ,37.06
34025802900,Monmouth,NJ,45.23
34025803000,Monmouth,NJ,39.22
34025803100,Monmouth,NJ,33.79
34025803201,Monmouth,NJ,37.95
34025803202,Monmouth,NJ,47.4
34025803300,Monmouth,NJ,42.02
34025803400,Monmouth,NJ,29.55
34025803500,Monmouth,NJ,22.08
34025803600,Monmouth,NJ,31.96
34025803700,Monmouth,NJ,32.83
34025803800,Monmouth,NJ,41.03
34025803900,Monmouth,NJ,33.03
34025804100,Monmouth,NJ,40.29
34025804200,Monmouth,NJ,37.73
34025804500,Monmouth,NJ,34.48
34025804600,Monmouth,NJ,43.86
34025804700,Monmouth,NJ,23.14
34025804800,Monmouth,NJ,31.24
34025805001,Monmouth,NJ,21.59
34025805100,Monmouth,NJ,31.18
34025805300,Monmouth,NJ,36.08
34025805400,Monmouth,NJ,35.88
34025805500,Monmouth,NJ,28.17
34025805600,Monmouth,NJ,18.26
34025805700,Monmouth,NJ,16
34025805800,Monmouth,NJ,16.32
34025805900,Monmouth,NJ,25.94
34025806000,Monmouth,NJ,23.97
34025806100,Monmouth,NJ,17.02
34025806201,Monmouth,NJ,-11.81
34025806202,Monmouth,NJ,30.23
34025806300,Monmouth,NJ,28.89
34025806400,Monmouth,NJ,34.16
34025806501,Monmouth,NJ,29.55
34025806502,Monmouth,NJ,40.41
34025806503,Monmouth,NJ,36.71
34025806504,Monmouth,NJ,28.88
34025806600,Monmouth,NJ,35.66
34025807003,Monmouth,NJ,24.12
34025807004,Monmouth,NJ,25.86
34025807100,Monmouth,NJ,29.18
34025807200,Monmouth,NJ,16.17
34025807300,Monmouth,NJ,17.47
34025807400,Monmouth,NJ,29.73
34025807500,Monmouth,NJ,23.41
34025807600,Monmouth,NJ,20.94
34025807700,Monmouth,NJ,19.3
34025807800,Monmouth,NJ,23.72
34025807900,Monmouth,NJ,27.38
34025808001,Monmouth,NJ,38.44
34025808002,Monmouth,NJ,31.13
34025808100,Monmouth,NJ,27.91
34025808200,Monmouth,NJ,26.74
34025808300,Monmouth,NJ,38.5
34025808401,Monmouth,NJ,27.93
34025808402,Monmouth,NJ,36.37
34025808500,Monmouth,NJ,36.64
34025808600,Monmouth,NJ,38.31
34025808701,Monmouth,NJ,32.47
34025808702,Monmouth,NJ,31.31
34025808800,Monmouth,NJ,41.35
34025808900,Monmouth,NJ,37.98
34025809000,Monmouth,NJ,32.87
34025809100,Monmouth,NJ,26.55
34025809200,Monmouth,NJ,27.46
34025809301,Monmouth,NJ,32.85
34025809302,Monmouth,NJ,32.09
34025809400,Monmouth,NJ,37.97
34025809501,Monmouth,NJ,41.92
34025809502,Monmouth,NJ,41.74
34025809600,Monmouth,NJ,44.97
34025809701,Monmouth,NJ,45.86
34025809703,Monmouth,NJ,46.11
34025809704,Monmouth,NJ,46.16
34025809901,Monmouth,NJ,40.39
34025809902,Monmouth,NJ,38.32
34025809903,Monmouth,NJ,48.28
34025810001,Monmouth,NJ,45.11
34025810002,Monmouth,NJ,33.95
34025810003,Monmouth,NJ,46.14
34025810004,Monmouth,NJ,38.45
34025810101,Monmouth,NJ,43.87
34025810102,Monmouth,NJ,40.02
34025810200,Monmouth,NJ,42.83
34025810300,Monmouth,NJ,38.9
34025810401,Monmouth,NJ,43.89
34025810402,Monmouth,NJ,44.88
34025810501,Monmouth,NJ,35.45
34025810502,Monmouth,NJ,42.09
34025810503,Monmouth,NJ,37.27
34025810600,Monmouth,NJ,44.22
34025810700,Monmouth,NJ,32.26
34025810800,Monmouth,NJ,20.74
34025810900,Monmouth,NJ,27.98
34025811000,Monmouth,NJ,25.86
34025811101,Monmouth,NJ,34.02
34025811102,Monmouth,NJ,38.59
34025811200,Monmouth,NJ,31.99
34025811301,Monmouth,NJ,37.32
34025811303,Monmouth,NJ,41.1
34025811304,Monmouth,NJ,38.49
34025811401,Monmouth,NJ,38.87
34025811402,Monmouth,NJ,28.66
34025811501,Monmouth,NJ,29.16
34025811502,Monmouth,NJ,29.99
34025811600,Monmouth,NJ,31.76
34025811900,Monmouth,NJ,38.12
34025812000,Monmouth,NJ,37.19
34025812100,Monmouth,NJ,26.95
34025812200,Monmouth,NJ,35.05
34025812300,Monmouth,NJ,40.91
34025812400,Monmouth,NJ,31.47
34025812501,Monmouth,NJ,34.97
34025812502,Monmouth,NJ,31.25
34025990000,Monmouth,NJ,46.74
34027040101,Morris,NJ,31.26
34027040102,Morris,NJ,38.57
34027040200,Morris,NJ,39.87
34027040300,Morris,NJ,39.19
34027040400,Morris,NJ,30.43
34027040500,Morris,NJ,24.5
34027040600,Morris,NJ,31.45
34027040701,Morris,NJ,34.64
34027040702,Morris,NJ,36.09
34027040801,Morris,NJ,42.71
34027040803,Morris,NJ,39.8
34027040804,Morris,NJ,36.33
34027040805,Morris,NJ,40.44
34027040900,Morris,NJ,36.31
34027041000,Morris,NJ,35.12
34027041100,Morris,NJ,35.06
34027041200,Morris,NJ,37.55
34027041300,Morris,NJ,39.21
34027041400,Morris,NJ,40.61
34027041500,Morris,NJ,40.16
34027041601,Morris,NJ,37.72
34027041602,Morris,NJ,37.25
34027041603,Morris,NJ,31.77
34027041604,Morris,NJ,45.65
34027041701,Morris,NJ,31.06
34027041702,Morris,NJ,32.9
34027041704,Morris,NJ,36.62
34027041705,Morris,NJ,24.69
34027041706,Morris,NJ,41.11
34027041801,Morris,NJ,28.22
34027041802,Morris,NJ,42.01
34027041803,Morris,NJ,37.92
34027041901,Morris,NJ,43.17
34027041902,Morris,NJ,36.67
34027042000,Morris,NJ,38.01
34027042100,Morris,NJ,41.84
34027042200,Morris,NJ,42.53
34027042301,Morris,NJ,42.31
34027042302,Morris,NJ,29.42
34027042500,Morris,NJ,40.02
34027042600,Morris,NJ,25.38
34027042700,Morris,NJ,38.59
34027042800,Morris,NJ,35.83
34027042900,Morris,NJ,40.88
34027043000,Morris,NJ,40.79
34027043100,Morris,NJ,47.73
34027043200,Morris,NJ,33.13
34027043301,Morris,NJ,32.84
34027043302,Morris,NJ,41.56
34027043303,Morris,NJ,34.84
34027043401,Morris,NJ,41.81
34027043402,Morris,NJ,29.69
34027043500,Morris,NJ,31.1
34027043600,Morris,NJ,34.21
34027043700,Morris,NJ,30.8
34027043800,Morris,NJ,27.29
34027043900,Morris,NJ,40.31
34027044000,Morris,NJ,42.19
34027044101,Morris,NJ,40.52
34027044102,Morris,NJ,32.63
34027044200,Morris,NJ,34.47
34027044300,Morris,NJ,31.34
34027044401,Morris,NJ,35.54
34027044403,Morris,NJ,40.8
34027044404,Morris,NJ,41.25
34027044501,Morris,NJ,41.39
34027044502,Morris,NJ,40.87
34027044601,Morris,NJ,35.05
34027044602,Morris,NJ,36.67
34027044701,Morris,NJ,21.57
34027044702,Morris,NJ,37.23
34027044800,Morris,NJ,29.31
34027044900,Morris,NJ,31.88
34027045000,Morris,NJ,26.91
34027045100,Morris,NJ,36.26
34027045200,Morris,NJ,39.09
34027045300,Morris,NJ,29.45
34027045401,Morris,NJ,28.62
34027045402,Morris,NJ,29.13
34027045501,Morris,NJ,45.69
34027045502,Morris,NJ,41.15
34027045602,Morris,NJ,30.25
34027045603,Morris,NJ,31.8
34027045701,Morris,NJ,47.27
34027045703,Morris,NJ,42.87
34027045704,Morris,NJ,38.28
34027045804,Morris,NJ,44.18
34027045901,Morris,NJ,37.8
34027045902,Morris,NJ,38.24
34027046000,Morris,NJ,28.13
34027046103,Morris,NJ,35.68
34027046104,Morris,NJ,35.26
34027046105,Morris,NJ,30.9
34027046106,Morris,NJ,35.58
34027046201,Morris,NJ,40.04
34027046202,Morris,NJ,42.8
34027046297,Morris,NJ,38.1
34027046298,Morris,NJ,38.54
34027046300,Morris,NJ,36.85
34027046400,Morris,NJ,36.52
34029710100,Ocean,NJ,29.8
34029711100,Ocean,NJ,32.85
34029711200,Ocean,NJ,38.63
34029711300,Ocean,NJ,34
34029711400,Ocean,NJ,34.89
34029712000,Ocean,NJ,34.09
34029713000,Ocean,NJ,28.52
34029713100,Ocean,NJ,27.27
34029713201,Ocean,NJ,38.45
34029713202,Ocean,NJ,32.43
34029713203,Ocean,NJ,21.7
34029713300,Ocean,NJ,32.28
34029713401,Ocean,NJ,34.28
34029713402,Ocean,NJ,31
34029713500,Ocean,NJ,32.34
34029713600,Ocean,NJ,31.46
34029713700,Ocean,NJ,28.11
34029713800,Ocean,NJ,31.18
34029713900,Ocean,NJ,25.41
34029714000,Ocean,NJ,34.49
34029714100,Ocean,NJ,35.89
34029714200,Ocean,NJ,29.09
34029714300,Ocean,NJ,32.23
34029714400,Ocean,NJ,44.84
34029715000,Ocean,NJ,25.56
34029715200,Ocean,NJ,28.68
34029715301,Ocean,NJ,30.09
34029715302,Ocean,NJ,5.68
34029715401,Ocean,NJ,14.02
34029715402,Ocean,NJ,31.32
34029715500,Ocean,NJ,29.63
34029715600,Ocean,NJ,18.02
34029715700,Ocean,NJ,34.62
34029715800,Ocean,NJ,17.78
34029715901,Ocean,NJ,25.93
34029715902,Ocean,NJ,21.65
34029716000,Ocean,NJ,21.38
34029717001,Ocean,NJ,41.34
34029717002,Ocean,NJ,35.07
34029717101,Ocean,NJ,36.35
34029717102,Ocean,NJ,37.16
34029717200,Ocean,NJ,36.11
34029717300,Ocean,NJ,38.36
34029717400,Ocean,NJ,32.42
34029717501,Ocean,NJ,31.79
34029717502,Ocean,NJ,29.95
34029718000,Ocean,NJ,32.66
34029720001,Ocean,NJ,21.44
34029720101,Ocean,NJ,15.78
34029720102,Ocean,NJ,14.65
34029720103,Ocean,NJ,20.26
34029720202,Ocean,NJ,21.97
34029720203,Ocean,NJ,29.97
34029720204,Ocean,NJ,26.7
34029720205,Ocean,NJ,18.58
34029720206,Ocean,NJ,30.62
34029721000,Ocean,NJ,19.78
34029722001,Ocean,NJ,36.41
34029722002,Ocean,NJ,32.46
34029722100,Ocean,NJ,31.18
34029722200,Ocean,NJ,22.15
34029722300,Ocean,NJ,38.35
34029722401,Ocean,NJ,34.63
34029722402,Ocean,NJ,35.92
34029722500,Ocean,NJ,13.92
34029722600,Ocean,NJ,35.33
34029722701,Ocean,NJ,34.76
34029722702,Ocean,NJ,36.95
34029722800,Ocean,NJ,32.93
34029722900,Ocean,NJ,31.26
34029723000,Ocean,NJ,34.61
34029723100,Ocean,NJ,32.02
34029723200,Ocean,NJ,36.79
34029723300,Ocean,NJ,31.29
34029723400,Ocean,NJ,33.01
34029723500,Ocean,NJ,15.89
34029723600,Ocean,NJ,29.37
34029724000,Ocean,NJ,23.78
34029725001,Ocean,NJ,33.15
34029725002,Ocean,NJ,32.49
34029725100,Ocean,NJ,25.81
34029726000,Ocean,NJ,34.97
34029727001,Ocean,NJ,40.95
34029727002,Ocean,NJ,22.72
34029728000,Ocean,NJ,22.21
34029729000,Ocean,NJ,31.88
34029730000,Ocean,NJ,37.73
34029731001,Ocean,NJ,30.37
34029731002,Ocean,NJ,32.33
34029731101,Ocean,NJ,37.4
34029731102,Ocean,NJ,29.46
34029731103,Ocean,NJ,31.06
34029731201,Ocean,NJ,18.96
34029731202,Ocean,NJ,23.13
34029731203,Ocean,NJ,12.47
34029731204,Ocean,NJ,12.61
34029731205,Ocean,NJ,17.2
34029731206,Ocean,NJ,14.47
34029732001,Ocean,NJ,32.3
34029732002,Ocean,NJ,31.59
34029732101,Ocean,NJ,33.75
34029732103,Ocean,NJ,30.51
34029732104,Ocean,NJ,33.42
34029733000,Ocean,NJ,30.92
34029734001,Ocean,NJ,27.28
34029734002,Ocean,NJ,31.22
34029734003,Ocean,NJ,29.19
34029735001,Ocean,NJ,38.75
34029735002,Ocean,NJ,37.38
34029735101,Ocean,NJ,36.73
34029735103,Ocean,NJ,29.95
34029735104,Ocean,NJ,26.91
34029736001,Ocean,NJ,27.07
34029736002,Ocean,NJ,19.21
34029736101,Ocean,NJ,25.17
34029736102,Ocean,NJ,27.87
34029736105,Ocean,NJ,30.43
34029737000,Ocean,NJ,21.01
34029738001,Ocean,NJ,36.79
34029738002,Ocean,NJ,21.57
34029738100,Ocean,NJ,36.67
34029739000,Ocean,NJ,34.23
34029739100,Ocean,NJ,20.96
34029980000,Ocean,NJ,-63.49
34029990000,Ocean,NJ,14.95
34031116500,Passaic,NJ,39.97
34031124200,Passaic,NJ,36.07
34031124311,Passaic,NJ,34.21
34031124312,Passaic,NJ,38.46
34031124321,Passaic,NJ,33.69
34031124322,Passaic,NJ,31.27
34031124323,Passaic,NJ,40.48
34031124401,Passaic,NJ,35.38
34031124402,Passaic,NJ,31.26
34031124500,Passaic,NJ,27.25
34031124601,Passaic,NJ,31.25
34031124602,Passaic,NJ,29.48
34031124700,Passaic,NJ,28.94
34031124800,Passaic,NJ,29.91
34031124900,Passaic,NJ,24.91
34031125000,Passaic,NJ,28.45
34031125100,Passaic,NJ,29.03
34031133701,Passaic,NJ,33.44
34031133702,Passaic,NJ,28.24
34031143200,Passaic,NJ,38.48
34031143300,Passaic,NJ,35.62
34031143400,Passaic,NJ,33.35
34031154001,Passaic,NJ,-18.12
34031154002,Passaic,NJ,34.7
34031163500,Passaic,NJ,40.14
34031175200,Passaic,NJ,33.17
34031175301,Passaic,NJ,16.34
34031175302,Passaic,NJ,24.59
34031175401,Passaic,NJ,21.97
34031175402,Passaic,NJ,20.75
34031175500,Passaic,NJ,29.73
34031175601,Passaic,NJ,26.03
34031175602,Passaic,NJ,23.58
34031175701,Passaic,NJ,24.59
34031175703,Passaic,NJ,36.25
34031175704,Passaic,NJ,28.62
34031175801,Passaic,NJ,12.56
34031175802,Passaic,NJ,15.92
34031175900,Passaic,NJ,8.5
34031180100,Passaic,NJ,26.75
34031180201,Passaic,NJ,32.89
34031180202,Passaic,NJ,16.92
34031180300,Passaic,NJ,24.65
34031180600,Passaic,NJ,21.45
34031180700,Passaic,NJ,21.9
34031180800,Passaic,NJ,23.24
34031180900,Passaic,NJ,14.95
34031181000,Passaic,NJ,23.81
34031181100,Passaic,NJ,33.24
34031181200,Passaic,NJ,24.89
34031181300,Passaic,NJ,22.27
34031181400,Passaic,NJ,21.66
34031181500,Passaic,NJ,9.49
34031181702,Passaic,NJ,16.28
34031181800,Passaic,NJ,15.98
34031181900,Passaic,NJ,28.07
34031182000,Passaic,NJ,10.99
34031182100,Passaic,NJ,23.85
34031182200,Passaic,NJ,17.69
34031182301,Passaic,NJ,22.56
34031182302,Passaic,NJ,21.38
34031182400,Passaic,NJ,19.12
34031182500,Passaic,NJ,25.51
34031182600,Passaic,NJ,25.3
34031182700,Passaic,NJ,24.95
34031182800,Passaic,NJ,22.81
34031182900,Passaic,NJ,27.19
34031183000,Passaic,NJ,21.17
34031183101,Passaic,NJ,31.92
34031183102,Passaic,NJ,33.92
34031183200,Passaic,NJ,12.01
34031196401,Passaic,NJ,41.86
34031196402,Passaic,NJ,32.03
34031203600,Passaic,NJ,26.91
34031216701,Passaic,NJ,32.29
34031216702,Passaic,NJ,35.21
34031223801,Passaic,NJ,49.99
34031223802,Passaic,NJ,39.91
34031223900,Passaic,NJ,-5.42
34031236601,Passaic,NJ,29.47
34031236602,Passaic,NJ,27.69
34031246001,Passaic,NJ,24.47
34031246002,Passaic,NJ,39.59
34031246003,Passaic,NJ,40.47
34031246101,Passaic,NJ,44.73
34031246102,Passaic,NJ,35.13
34031246103,Passaic,NJ,41.17
34031246104,Passaic,NJ,32.84
34031246201,Passaic,NJ,45.49
34031246202,Passaic,NJ,46.34
34031246203,Passaic,NJ,45.16
34031246300,Passaic,NJ,38.28
34031256801,Passaic,NJ,31.64
34031256802,Passaic,NJ,30.35
34031256803,Passaic,NJ,29.31
34031256804,Passaic,NJ,33.64
34031256805,Passaic,NJ,41.18
34031264101,Passaic,NJ,46.03
34031264102,Passaic,NJ,38.08
34031264200,Passaic,NJ,23.48
34035050100,Somerset,NJ,28.81
34035050200,Somerset,NJ,22.72
34035050300,Somerset,NJ,39.13
34035050400,Somerset,NJ,29.84
34035050500,Somerset,NJ,37.05
34035050600,Somerset,NJ,32.08
34035050701,Somerset,NJ,42.77
34035050703,Somerset,NJ,34.4
34035050704,Somerset,NJ,41.48
34035050801,Somerset,NJ,47.6
34035050802,Somerset,NJ,45.95
34035050901,Somerset,NJ,44.22
34035050902,Somerset,NJ,49.65
34035050903,Somerset,NJ,40.7
34035051000,Somerset,NJ,31.02
34035051100,Somerset,NJ,17.8
34035051200,Somerset,NJ,26.26
34035051300,Somerset,NJ,17.71
34035051400,Somerset,NJ,30.87
34035051500,Somerset,NJ,22.72
34035051600,Somerset,NJ,32.1
34035051700,Somerset,NJ,19.96
34035051800,Somerset,NJ,21.65
34035051900,Somerset,NJ,36.57
34035052001,Somerset,NJ,41.49
34035052002,Somerset,NJ,28.34
34035052100,Somerset,NJ,39
34035052201,Somerset,NJ,38.58
34035052203,Somerset,NJ,42.56
34035052204,Somerset,NJ,32.14
34035052300,Somerset,NJ,36.79
34035052400,Somerset,NJ,42.75
34035052601,Somerset,NJ,43.99
34035052603,Somerset,NJ,42
34035052700,Somerset,NJ,40.99
34035052800,Somerset,NJ,36.65
34035052901,Somerset,NJ,51.55
34035052903,Somerset,NJ,46.61
34035052904,Somerset,NJ,31.22
34035053000,Somerset,NJ,24.95
34035053102,Somerset,NJ,31.74
34035053103,Somerset,NJ,34.5
34035053105,Somerset,NJ,38.15
34035053200,Somerset,NJ,27.61
34035053300,Somerset,NJ,26.09
34035053402,Somerset,NJ,31.02
34035053403,Somerset,NJ,29.26
34035053404,Somerset,NJ,36.06
34035053501,Somerset,NJ,30.69
34035053602,Somerset,NJ,43.91
34035053603,Somerset,NJ,42.16
34035053604,Somerset,NJ,37.63
34035053703,Somerset,NJ,40.75
34035053704,Somerset,NJ,37.31
34035053705,Somerset,NJ,33.5
34035053706,Somerset,NJ,47.2
34035053707,Somerset,NJ,43.91
34035053801,Somerset,NJ,37.83
34035053803,Somerset,NJ,37.54
34035053804,Somerset,NJ,34.82
34035053805,Somerset,NJ,40.52
34035053901,Somerset,NJ,31.27
34035053904,Somerset,NJ,44.89
34035053905,Somerset,NJ,43.52
34035054100,Somerset,NJ,37.76
34035054201,Somerset,NJ,36.79
34035054202,Somerset,NJ,39.69
34035054300,Somerset,NJ,30.7
34037371000,Sussex,NJ,19.43
34037371100,Sussex,NJ,26.92
34037371200,Sussex,NJ,15.02
34037371300,Sussex,NJ,25.77
34037371400,Sussex,NJ,29.47
34037371502,Sussex,NJ,36.68
34037371503,Sussex,NJ,22.33
34037371600,Sussex,NJ,29.81
34037371700,Sussex,NJ,36.34
34037371800,Sussex,NJ,24.55
34037371900,Sussex,NJ,23.57
34037372000,Sussex,NJ,23.04
34037372100,Sussex,NJ,30.09
34037372200,Sussex,NJ,17.08
34037372300,Sussex,NJ,33.5
34037372400,Sussex,NJ,30.84
34037372500,Sussex,NJ,28.02
34037372600,Sussex,NJ,36.46
34037372700,Sussex,NJ,31.76
34037372800,Sussex,NJ,29.24
34037372900,Sussex,NJ,27.05
34037373000,Sussex,NJ,30
34037373100,Sussex,NJ,30.04
34037373200,Sussex,NJ,38.38
34037373300,Sussex,NJ,36.61
34037373400,Sussex,NJ,37.2
34037373500,Sussex,NJ,29.17
34037373600,Sussex,NJ,38.77
34037373700,Sussex,NJ,24.42
34037373800,Sussex,NJ,26.1
34037373900,Sussex,NJ,26.09
34037374000,Sussex,NJ,37.98
34037374100,Sussex,NJ,36.57
34037374200,Sussex,NJ,31.54
34037374300,Sussex,NJ,38.4
34037374400,Sussex,NJ,36.34
34037374500,Sussex,NJ,13.78
34037374600,Sussex,NJ,37.63
34037374700,Sussex,NJ,39.56
34037374800,Sussex,NJ,25.95
34037374900,Sussex,NJ,34.67
34039030200,Union,NJ,26.19
34039030400,Union,NJ,25.91
34039030500,Union,NJ,25.9
34039030600,Union,NJ,22.61
34039030701,Union,NJ,44.23
34039030702,Union,NJ,27.41
34039030802,Union,NJ,25.86
34039030900,Union,NJ,31.07
34039031000,Union,NJ,26.06
34039031100,Union,NJ,23.58
34039031200,Union,NJ,16.08
34039031300,Union,NJ,25.39
34039031400,Union,NJ,28.86
34039031500,Union,NJ,30.69
34039031601,Union,NJ,28.61
34039031602,Union,NJ,28.91
34039031700,Union,NJ,24.61
34039031801,Union,NJ,30.75
34039031802,Union,NJ,31.87
34039031903,Union,NJ,30.34
34039031904,Union,NJ,22.05
34039032001,Union,NJ,26.77
34039032002,Union,NJ,33.14
34039032100,Union,NJ,37.7
34039032200,Union,NJ,28.46
34039032300,Union,NJ,12.28
34039032400,Union,NJ,30.49
34039032500,Union,NJ,36.88
34039032600,Union,NJ,34.93
34039032700,Union,NJ,33.04
34039032800,Union,NJ,24.48
34039032901,Union,NJ,38.43
34039032902,Union,NJ,40.33
34039033000,Union,NJ,36.26
34039033100,Union,NJ,28.69
34039033200,Union,NJ,38.01
34039033300,Union,NJ,41.75
34039033400,Union,NJ,38.97
34039033500,Union,NJ,18.81
34039033600,Union,NJ,34.74
34039033700,Union,NJ,44.94
34039033800,Union,NJ,35.83
34039033900,Union,NJ,23.2
34039034000,Union,NJ,29.68
34039034100,Union,NJ,34.01
34039034200,Union,NJ,22.65
34039034300,Union,NJ,36.66
34039034400,Union,NJ,23.35
34039034500,Union,NJ,26.81
34039034600,Union,NJ,17.11
34039034700,Union,NJ,21.88
34039034800,Union,NJ,35.73
34039034900,Union,NJ,32.05
34039035000,Union,NJ,26.33
34039035100,Union,NJ,26.76
34039035200,Union,NJ,22.85
34039035300,Union,NJ,21.39
34039035400,Union,NJ,21.9
34039035500,Union,NJ,31.03
34039035600,Union,NJ,27.12
34039035700,Union,NJ,28.65
34039035800,Union,NJ,28.54
34039035900,Union,NJ,16.1
34039036000,Union,NJ,29.34
34039036100,Union,NJ,40.12
34039036200,Union,NJ,45.44
34039036301,Union,NJ,31.48
34039036302,Union,NJ,47.72
34039036400,Union,NJ,47.04
34039036500,Union,NJ,46.86
34039036600,Union,NJ,36.5
34039036700,Union,NJ,40.1
34039036800,Union,NJ,42.49
34039036900,Union,NJ,34.71
34039037000,Union,NJ,45.84
34039037100,Union,NJ,39.99
34039037200,Union,NJ,44.65
34039037300,Union,NJ,44.34
34039037400,Union,NJ,36.92
34039037500,Union,NJ,40.23
34039037601,Union,NJ,39.83
34039037602,Union,NJ,37.62
34039037700,Union,NJ,38.64
34039037800,Union,NJ,39.06
34039037900,Union,NJ,44.33
34039038000,Union,NJ,32.47
34039038101,Union,NJ,46.16
34039038102,Union,NJ,38.01
34039038201,Union,NJ,37.23
34039038202,Union,NJ,42.93
34039038300,Union,NJ,44.67
34039038400,Union,NJ,41.41
34039038500,Union,NJ,42.33
34039038601,Union,NJ,42.87
34039038602,Union,NJ,45.99
34039038700,Union,NJ,46.18
34039038800,Union,NJ,24
34039038900,Union,NJ,23.54
34039039000,Union,NJ,18.86
34039039100,Union,NJ,35.3
34039039200,Union,NJ,28.79
34039039300,Union,NJ,16.62
34039039400,Union,NJ,22.76
34039039500,Union,NJ,16.53
34039039600,Union,NJ,32.75
34039039700,Union,NJ,28.39
34039039800,Union,NJ,10.09
34039039900,Union,NJ,15.15
36005000100,Bronx,NY,-16.34
36005000200,Bronx,NY,34.11
36005000400,Bronx,NY,31.85
36005001600,Bronx,NY,22.02
36005001900,Bronx,NY,15.86
36005002000,Bronx,NY,16.47
36005002300,Bronx,NY,19.87
36005002400,Bronx,NY,24.04
36005002500,Bronx,NY,14.29
36005002701,Bronx,NY,20.74
36005002702,Bronx,NY,20.17
36005002800,Bronx,NY,28.51
36005003100,Bronx,NY,23.56
36005003300,Bronx,NY,22.98
36005003500,Bronx,NY,19.93
36005003700,Bronx,NY,26.46
36005003800,Bronx,NY,27.09
36005003900,Bronx,NY,16.54
36005004001,Bronx,NY,26.61
36005004100,Bronx,NY,18.42
36005004200,Bronx,NY,26.86
36005004300,Bronx,NY,15.94
36005004400,Bronx,NY,26.52
36005004600,Bronx,NY,22.51
36005004800,Bronx,NY,31.66
36005005001,Bronx,NY,23.42
36005005002,Bronx,NY,20.13
36005005100,Bronx,NY,18.2
36005005200,Bronx,NY,18.66
36005005300,Bronx,NY,22.91
36005005400,Bronx,NY,25.99
36005005600,Bronx,NY,16.59
36005005902,Bronx,NY,21.85
36005006000,Bronx,NY,21.68
36005006100,Bronx,NY,22.69
36005006200,Bronx,NY,23.1
36005006300,Bronx,NY,20.87
36005006400,Bronx,NY,23.71
36005006500,Bronx,NY,13.76
36005006700,Bronx,NY,17.33
36005006800,Bronx,NY,24.7
36005006900,Bronx,NY,18.93
36005007000,Bronx,NY,24.85
36005007100,Bronx,NY,23.94
36005007200,Bronx,NY,29.67
36005007300,Bronx,NY,14.37
36005007400,Bronx,NY,26
36005007500,Bronx,NY,25.6
36005007600,Bronx,NY,19.02
36005007700,Bronx,NY,33.47
36005007800,Bronx,NY,22.54
36005007900,Bronx,NY,19.12
36005008300,Bronx,NY,15.51
36005008400,Bronx,NY,24.94
36005008500,Bronx,NY,20.28
36005008600,Bronx,NY,21.95
36005008700,Bronx,NY,16.99
36005008900,Bronx,NY,14.54
36005009000,Bronx,NY,29.76
36005009200,Bronx,NY,26.41
36005009300,Bronx,NY,19.27
36005009600,Bronx,NY,27.01
36005009800,Bronx,NY,25.27
36005011000,Bronx,NY,5.23
36005011502,Bronx,NY,12.26
36005011700,Bronx,NY,7.63
36005011800,Bronx,NY,17.12
36005011900,Bronx,NY,14.65
36005012101,Bronx,NY,20.94
36005012102,Bronx,NY,27.22
36005012300,Bronx,NY,30.25
36005012500,Bronx,NY,24.28
36005012701,Bronx,NY,13.8
36005012901,Bronx,NY,9.3
36005013000,Bronx,NY,32.17
36005013100,Bronx,NY,18.61
36005013200,Bronx,NY,33.96
36005013300,Bronx,NY,19.4
36005013500,Bronx,NY,25.24
36005013800,Bronx,NY,21.28
36005014100,Bronx,NY,28.56
36005014300,Bronx,NY,22.12
36005014400,Bronx,NY,20.24
36005014500,Bronx,NY,16.09
36005014701,Bronx,NY,18.97
36005014702,Bronx,NY,19.45
36005014900,Bronx,NY,17.72
36005015100,Bronx,NY,21.92
36005015200,Bronx,NY,29.64
36005015300,Bronx,NY,24.22
36005015500,Bronx,NY,20.84
36005015700,Bronx,NY,22.56
36005015800,Bronx,NY,31.01
36005015900,Bronx,NY,20.68
36005016000,Bronx,NY,19.44
36005016100,Bronx,NY,24.43
36005016200,Bronx,NY,36.08
36005016300,Bronx,NY,33.85
36005016400,Bronx,NY,34.25
36005016500,Bronx,NY,13.14
36005016600,Bronx,NY,30.23
36005016700,Bronx,NY,16.63
36005016900,Bronx,NY,20.57
36005017100,Bronx,NY,18.15
36005017300,Bronx,NY,22.11
36005017500,Bronx,NY,11.26
36005017701,Bronx,NY,17.22
36005017702,Bronx,NY,23.76
36005017901,Bronx,NY,20.9
36005017902,Bronx,NY,22.28
36005018101,Bronx,NY,27.77
36005018102,Bronx,NY,24.4
36005018301,Bronx,NY,15.64
36005018302,Bronx,NY,18.24
36005018400,Bronx,NY,30.42
36005018500,Bronx,NY,21.53
36005018900,Bronx,NY,20.17
36005019300,Bronx,NY,24.72
36005019400,Bronx,NY,35.45
